,Game ID,Team,Team ID,Result,Final Score,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,Penalties,Penalty Yards,turnovers,fumblesLost,interceptions,possessionTime
0,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
2,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
4,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
6,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
8,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
10,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
12,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
14,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
16,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
18,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
20,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
22,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
24,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
26,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
28,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
30,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
32,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
34,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
36,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
38,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
40,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
42,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
44,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
46,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
48,401300995,Boise St,68,loser,31,17.0,0.2857142857142857,0.5,283.0,263.0,0.6410256410256411,6.7,20.0,26.0,0.8,6,49,1.0,0.0,1.0,25:14
50,401300995,Boise St,68,loser,31,17.0,0.2857142857142857,0.5,283.0,263.0,0.6410256410256411,6.7,20.0,26.0,0.8,6,49,1.0,0.0,1.0,25:14
52,401300995,Boise St,68,loser,31,17.0,0.2857142857142857,0.5,283.0,263.0,0.6410256410256411,6.7,20.0,26.0,0.8,6,49,1.0,0.0,1.0,25:14
